"hour_pacific","median_vehicle_message_age"
15:44:20,37
12:08:40,37
15:13:20,37
19:04:40,37
21:55:40,37
11:34:20,37
04:41:20,37
07:36:20,37
13:02:00,37
08:12:20,37
08:12:00,37
00:05:00,37
12:00:00,37
04:42:20,37
23:18:20,37
17:28:20,37
06:02:40,37
05:46:20,37
14:24:40,37
18:19:00,37
12:46:00,37
17:42:00,37
08:31:20,37
08:07:40,37
19:42:00,37
06:42:00,37
19:08:00,37
15:43:40,37
11:06:40,37
19:45:40,37
08:15:40,37
17:34:20,37
10:05:00,37
05:10:40,37
14:19:40,37
07:35:20,37
11:41:40,37
12:13:40,37
11:22:00,37
13:45:00,37
22:10:40,37
18:42:40,37
07:54:40,37
10:20:40,37
19:25:20,37
19:30:20,37
12:03:00,37
19:42:40,37
23:22:00,37
06:59:00,37
12:15:00,37
03:26:40,37
10:16:20,37
07:04:00,37
11:11:00,37
19:52:00,37
19:00:00,37
19:47:00,37
00:51:20,37
19:27:00,37
12:38:00,37
07:35:00,37
13:26:40,37
03:34:20,37
04:37:40,37
19:38:20,37
13:28:20,37
23:31:40,37
13:59:40,37
05:34:00,37
18:00:00,37
14:05:40,37
19:10:20,37
17:25:20,37
05:19:40,37
05:01:20,37
05:06:20,37
13:25:00,37
07:08:40,37.5
03:42:40,37.5
04:13:40,37.5
08:56:40,37.5
13:23:40,37.5
23:06:40,37.5
23:24:20,37.5
03:39:20,37.5
16:19:00,37.5
03:29:20,37.5
00:23:40,37.5
22:42:00,37.5
12:57:20,37.5
15:46:40,37.5
17:40:40,37.5
11:50:20,37.5
08:12:40,37.5
11:07:40,37.5
04:26:00,37.5
10:50:20,37.5
18:44:40,37.5
05:48:40,37.5
09:57:00,37.5
03:31:20,37.5
04:41:40,37.5
09:57:20,37.5
00:03:20,37.5
20:53:20,37.5
22:59:40,37.5
08:02:00,37.5
14:20:00,37.5
14:55:20,37.5
00:25:40,37.5
13:53:20,37.5
21:52:40,37.5
05:59:40,37.5
12:49:00,37.5
16:18:40,37.5
07:17:00,38
12:25:20,38
12:17:00,38
23:20:20,38
09:04:00,38
13:51:00,38
19:06:00,38
11:13:20,38
16:40:00,38
23:48:20,38
17:19:00,38
12:18:20,38
10:54:20,38
04:25:40,38
19:47:40,38
19:56:20,38
11:03:20,38
07:57:00,38
19:18:20,38
05:39:20,38
06:47:40,38
18:50:40,38
21:07:00,38
12:06:40,38
19:29:00,38
16:45:00,38
06:32:00,38
09:50:20,38
10:13:40,38
14:45:40,38
06:38:40,38
19:22:20,38
17:34:00,38
12:02:00,38
18:31:40,38
03:20:40,38
16:01:40,38
16:07:00,38
06:24:20,38
08:00:00,38
19:35:20,38
19:17:20,38
15:40:20,38
18:15:40,38
03:41:40,38
00:00:40,38
15:06:20,38
08:49:20,38
04:33:40,38
14:42:40,38
18:47:40,38
13:00:00,38
18:56:40,38
10:48:00,38
04:54:20,38
09:36:00,38
15:11:20,38
08:18:20,38
18:22:20,38
19:31:00,38
08:04:40,38
06:25:00,38
18:09:00,38
16:09:00,38
03:23:20,38
09:22:40,38
15:48:20,38
14:14:20,38
19:06:40,38
11:45:40,38
15:59:20,38
17:03:40,38
10:07:20,38
18:25:00,38
10:10:20,38
11:12:00,38
13:51:40,38
14:16:40,38
06:44:00,38
13:31:00,38
13:30:20,38
10:05:40,38
04:11:00,38
07:59:00,38
10:40:00,38
03:27:00,38
14:03:00,38
14:01:40,38
08:30:00,38
08:24:20,38
18:07:00,38
22:57:40,38
09:09:00,38
20:11:40,38
18:34:00,38
13:42:20,38
18:03:00,38
12:59:20,38
10:09:40,38
15:19:00,38
13:30:00,38
20:10:00,38
20:34:40,38
21:49:40,38
16:49:00,38
06:16:40,38
18:07:20,38
17:18:00,38
18:37:20,38
09:01:00,38
19:27:20,38
13:20:40,38
18:27:40,38
14:52:20,38
16:44:00,38
05:18:20,38
13:17:20,38
05:53:20,38
08:44:20,38
17:24:00,38
16:39:40,38
17:23:00,38
07:07:20,38
06:23:00,38
05:48:20,38
07:53:20,38
13:40:00,38
19:03:00,38
18:05:20,38
13:42:00,38
14:38:00,38
00:01:00,38
08:22:20,38
06:33:00,38
15:41:20,38
15:34:40,38
09:19:40,38
12:29:20,38
08:36:40,38
17:44:40,38
18:35:20,38
12:33:20,38
23:18:00,38
06:19:00,38
18:28:40,38
19:24:20,38
15:16:00,38
06:22:40,38
15:17:00,38
17:43:00,38
14:21:00,38
21:24:40,38
13:59:00,38
05:47:40,38
15:51:40,38
21:09:00,38
15:29:40,38
18:12:20,38
11:22:20,38
11:54:40,38
04:32:40,38
08:46:00,38
15:53:40,38
07:10:20,38
17:07:00,38
07:25:40,38
12:20:00,38
06:24:00,38
12:34:00,38
15:15:00,38
09:22:00,38
13:02:40,38
15:07:00,38
17:28:00,38
08:50:20,38
09:09:20,38
07:03:40,38
11:36:00,38
18:49:00,38
06:26:00,38
08:14:00,38
18:04:00,38
19:17:00,38
14:59:40,38
13:39:00,38
23:44:20,38
18:21:20,38
09:23:40,38
10:16:40,38
13:04:20,38
07:34:00,38
08:52:00,38
18:19:20,38
06:30:20,38
06:33:20,38
18:18:40,38
12:44:40,38
17:07:20,38
11:06:20,38
07:50:40,38
16:59:00,38
11:04:20,38
09:13:00,38
15:10:00,38
11:10:20,38
10:44:00,38
16:41:00,38
09:04:40,38
16:55:20,38
08:20:40,38
09:59:40,38
06:23:40,38
16:58:20,38
17:57:00,38
08:48:40,38
14:49:20,38
13:29:40,38
13:35:20,38
06:29:00,38
08:14:20,38
13:47:00,38
11:06:00,38
16:26:40,38
10:28:40,38
15:19:40,38
17:13:20,38
06:51:40,38
18:34:40,38
11:16:00,38
12:07:00,38
16:58:40,38
13:16:00,38
03:31:40,38
09:42:20,38
12:04:20,38
18:54:00,38
21:20:00,38
11:49:20,38
18:36:40,38
14:47:20,38
08:23:00,38
09:54:20,38
07:17:20,38
14:17:20,38
06:42:40,38
13:59:20,38
19:36:20,38
19:09:20,38
06:12:20,38
19:26:20,38
15:20:40,38
11:49:00,38
12:03:20,38
19:08:20,38
06:56:00,38
14:02:00,38
17:42:40,38
08:33:00,38
19:04:00,38
06:18:40,38
15:11:00,38
08:09:20,38
05:32:40,38
23:07:40,38
08:55:00,38
13:17:00,38
09:03:20,38
13:07:20,38
19:34:20,38
14:13:20,38
13:37:00,38
10:39:20,38
16:29:00,38
12:45:40,38
23:12:20,38
04:46:00,38
16:23:40,38
14:39:00,38
05:52:20,38
06:56:40,38
00:39:40,38
15:45:20,38
07:27:20,38
16:12:00,38
14:31:40,38
17:49:20,38
23:58:40,38
06:20:40,38
13:38:00,38
10:01:40,38
18:47:20,38
22:30:40,38
22:38:40,38
16:41:20,38
11:18:40,38
05:36:20,38
17:19:20,38
19:19:20,38
19:26:00,38
15:24:40,38
06:22:00,38
19:44:20,38
04:12:40,38
10:05:20,38
13:25:20,38
03:52:40,38
10:37:20,38
12:07:20,38
12:22:20,38
07:51:40,38
10:31:00,38
07:15:20,38
07:04:40,38
04:17:40,38
11:35:20,38
18:54:40,38
09:11:40,38
15:48:40,38
00:42:20,38
13:57:20,38
06:03:20,38
17:31:00,38
17:14:40,38
09:59:20,38
17:46:20,38
10:34:00,38
10:38:40,38
07:11:20,38
15:01:00,38
07:38:00,38
10:50:40,38
10:36:20,38
11:04:40,38
09:14:00,38
06:27:40,38
11:15:00,38
10:47:00,38
15:01:20,38
17:11:20,38
04:34:20,38
12:09:00,38
14:14:00,38
12:11:00,38
14:01:20,38
05:56:40,38
06:18:20,38
08:37:20,38
16:39:00,38
11:48:40,38
15:32:40,38
19:28:40,38
11:48:00,38
13:33:40,38
15:08:20,38
16:34:20,38
18:24:40,38
15:32:00,38
10:55:40,38
13:31:20,38
12:24:00,38
10:08:20,38
00:14:00,38
17:13:40,38
16:51:40,38
07:10:40,38
18:38:40,38
12:05:20,38
11:22:40,38
13:52:00,38
19:23:00,38
19:33:00,38
13:03:20,38
15:47:20,38
19:12:20,38
08:57:40,38
14:06:40,38
16:13:40,38
18:58:00,38
05:31:40,38
12:23:00,38
11:28:40,38
14:00:20,38
09:44:00,38
23:02:40,38
08:51:40,38
08:34:20,38
14:25:40,38
12:31:20,38
07:48:40,38
04:01:00,38
08:27:00,38
18:43:40,38
08:25:20,38
14:44:20,38
07:26:20,38
09:49:40,38
13:23:20,38
14:15:40,38
06:16:00,38
16:47:00,38
16:03:00,38
10:32:20,38
18:33:00,38
17:29:00,38
06:51:00,38
16:20:40,38
08:33:40,38
09:31:00,38
16:52:20,38
14:27:00,38
08:06:00,38
11:17:00,38
15:15:40,38
08:47:40,38
23:43:40,38.5
22:33:40,38.5
19:01:20,38.5
07:56:00,38.5
15:06:00,38.5
03:58:40,38.5
11:55:20,38.5
13:03:40,38.5
18:22:40,38.5
12:30:00,38.5
18:59:00,38.5
00:53:00,38.5
07:02:40,38.5
04:45:20,38.5
10:04:40,38.5
09:32:40,38.5
00:10:20,38.5
03:35:40,38.5
16:28:00,38.5
05:55:40,38.5
00:32:00,38.5
06:14:00,38.5
14:56:20,38.5
04:19:40,38.5
00:00:20,38.5
13:08:20,38.5
03:56:40,38.5
10:49:40,38.5
17:59:40,38.5
06:26:20,38.5
13:05:40,38.5
18:53:00,38.5
12:45:00,38.5
13:45:20,38.5
19:36:00,39
10:02:20,39
09:58:40,39
18:03:20,39
08:43:20,39
16:12:40,39
11:44:40,39
16:05:00,39
07:55:40,39
17:48:40,39
17:40:20,39
00:37:40,39
11:58:40,39
18:11:40,39
08:00:40,39
13:55:00,39
18:38:00,39
18:27:00,39
14:52:00,39
14:42:20,39
09:16:40,39
15:45:00,39
07:31:40,39
12:58:20,39
06:23:20,39
15:49:40,39
08:54:40,39
18:26:00,39
12:39:00,39
09:49:00,39
07:05:20,39
16:22:40,39
14:00:00,39
09:53:20,39
08:05:20,39
15:09:20,39
08:30:20,39
13:34:40,39
17:05:40,39
15:12:40,39
15:52:40,39
07:49:20,39
17:33:40,39
05:52:00,39
04:26:20,39
16:10:40,39
07:41:00,39
18:44:00,39
14:28:00,39
09:29:40,39
12:37:40,39
10:53:00,39
06:58:40,39
16:33:00,39
07:21:20,39
15:43:00,39
00:03:40,39
13:27:40,39
04:31:40,39
15:27:00,39
12:10:40,39
12:15:40,39
09:31:40,39
07:19:20,39
09:52:40,39
11:53:40,39
09:51:20,39
19:20:40,39
07:56:40,39
19:22:00,39
04:48:20,39
17:27:00,39
16:00:20,39
05:08:40,39
14:15:20,39
18:46:00,39
08:30:40,39
12:31:40,39
08:17:00,39
09:13:20,39
09:06:40,39
14:41:40,39
05:43:40,39
08:21:00,39
14:10:00,39
09:54:40,39
12:36:00,39
17:18:20,39
14:54:40,39
13:33:00,39
17:32:20,39
08:49:40,39
08:29:20,39
10:04:20,39
04:24:40,39
06:57:40,39
08:27:20,39
07:37:20,39
14:50:20,39
08:36:00,39
21:33:00,39
14:00:40,39
13:56:00,39
08:39:20,39
18:58:40,39
18:04:20,39
12:51:00,39
11:52:00,39
16:34:00,39
09:37:40,39
10:45:00,39
16:04:00,39
17:26:40,39
17:03:20,39
08:03:20,39
09:06:00,39
12:53:20,39
17:37:00,39
18:01:00,39
03:33:40,39
15:03:40,39
10:26:40,39
06:27:00,39
17:26:20,39
08:21:20,39
17:31:40,39
09:23:00,39
10:24:00,39
15:41:00,39
12:00:40,39
14:40:20,39
10:41:00,39
10:12:20,39
16:43:40,39
12:27:20,39
19:24:40,39
15:23:00,39
10:36:00,39
11:20:40,39
13:24:40,39
12:34:20,39
09:14:40,39
15:20:00,39
06:59:40,39
07:11:00,39
17:26:00,39
21:08:00,39
15:12:00,39
13:37:40,39
08:40:00,39
11:34:00,39
12:50:40,39
14:42:00,39
16:09:40,39
11:39:40,39
19:21:00,39
08:11:00,39
15:44:00,39
10:00:40,39
12:35:00,39
09:47:20,39
18:00:20,39
23:30:20,39
14:19:20,39
21:05:00,39
18:02:20,39
16:54:20,39
15:05:00,39
10:24:40,39
08:01:00,39
08:26:40,39
12:20:20,39
10:59:00,39
11:33:20,39
11:42:20,39
14:28:20,39
16:32:00,39
10:43:40,39
11:43:20,39
16:48:20,39
14:25:00,39
14:18:20,39
18:31:20,39
23:14:00,39
07:29:20,39
08:50:40,39
12:42:40,39
16:30:00,39
17:09:20,39
09:40:20,39
03:51:40,39
07:07:00,39
17:08:20,39
18:28:20,39
09:34:40,39
15:18:40,39
16:47:20,39
12:23:20,39
14:06:00,39
10:51:20,39
15:32:20,39
13:00:40,39
09:56:40,39
15:23:40,39
14:11:20,39
11:14:20,39
10:45:40,39
16:40:40,39
12:32:00,39
21:28:40,39
14:56:40,39
04:35:20,39
17:13:00,39
12:40:40,39
14:13:40,39
10:35:00,39
08:04:00,39
16:36:00,39
18:24:00,39
18:31:00,39
18:15:20,39
10:06:00,39
07:43:00,39
13:58:40,39
16:06:40,39
23:19:00,39
12:21:20,39
11:21:00,39
18:29:40,39
07:05:00,39
12:01:40,39
17:47:00,39
05:37:20,39
17:10:00,39
18:49:20,39
11:37:40,39
07:20:40,39
05:15:20,39
11:19:40,39
09:12:00,39
00:22:40,39
12:43:40,39
19:31:40,39
18:40:00,39
12:34:40,39
11:31:40,39
12:26:00,39
05:00:00,39
14:45:20,39
04:48:00,39
10:08:40,39
18:44:20,39
12:13:20,39
16:55:00,39
09:56:00,39
00:29:20,39
15:07:40,39
14:31:00,39
12:52:00,39
06:17:20,39
10:02:00,39
17:41:00,39
13:26:20,39
15:30:40,39
12:55:00,39
16:00:00,39
17:53:00,39
11:57:20,39
13:31:40,39
13:00:20,39
17:51:40,39
11:45:00,39
13:15:00,39
12:57:00,39
10:41:40,39
09:05:40,39
22:15:40,39
18:10:00,39
10:40:20,39
09:10:20,39
16:35:00,39
18:51:00,39
13:58:00,39
09:00:20,39
10:21:40,39
21:30:40,39
11:09:20,39
12:08:00,39
05:32:20,39
18:37:40,39
09:02:40,39
13:01:00,39
07:30:20,39
18:56:00,39
06:41:40,39
15:05:40,39
10:46:00,39
08:28:20,39
13:13:00,39
19:24:00,39
16:22:00,39
05:00:20,39
12:38:40,39
11:50:40,39
12:59:00,39
05:22:20,39
15:04:20,39
18:10:20,39
07:59:40,39
17:56:00,39
18:08:20,39
17:02:20,39
11:44:20,39
06:06:20,39
06:48:40,39
15:28:40,39
16:29:20,39
16:14:40,39
11:45:20,39
15:26:40,39
17:37:40,39
13:58:20,39
18:48:00,39
07:32:00,39
09:20:20,39
15:53:20,39
15:02:20,39
13:50:00,39
11:17:20,39
18:32:40,39
12:44:00,39
18:06:20,39
18:42:00,39
03:22:20,39
12:29:00,39
04:38:20,39
14:09:40,39
19:05:40,39
12:43:20,39
06:28:00,39
14:53:20,39
17:31:20,39
08:58:40,39
12:17:20,39
15:09:40,39
09:38:20,39
14:22:40,39
07:36:00,39
18:06:00,39
12:26:20,39
11:25:20,39
19:15:40,39
06:35:00,39
06:50:40,39
15:14:20,39
08:56:00,39
08:42:20,39
13:15:20,39
23:33:20,39
15:35:20,39
14:01:00,39
09:36:40,39
16:58:00,39
00:07:20,39
15:30:00,39
09:47:00,39
15:59:40,39
17:21:00,39
16:10:20,39
12:30:40,39
23:51:40,39
17:21:20,39
05:19:20,39
09:01:40,39
14:37:00,39
10:55:00,39
17:46:40,39
19:11:40,39
13:27:00,39
12:09:40,39
08:15:00,39
11:24:40,39
07:52:00,39
04:44:00,39
08:22:40,39
07:01:00,39
11:08:40,39
16:08:20,39
07:16:00,39
13:09:40,39
06:45:40,39
07:27:00,39
00:25:20,39
15:52:20,39
04:20:00,39
17:22:20,39
16:00:40,39.5
23:59:00,39.5
18:20:40,39.5
11:20:20,39.5
03:49:40,39.5
18:45:20,39.5
00:13:00,39.5
16:33:20,39.5
09:43:00,39.5
23:45:00,39.5
12:58:00,39.5
00:45:00,39.5
15:55:40,39.5
06:10:20,39.5
10:14:40,39.5
08:41:20,39.5
05:07:40,39.5
03:36:20,39.5
23:41:40,39.5
07:28:40,39.5
13:12:20,39.5
08:57:20,39.5
15:13:40,39.5
07:36:40,39.5
11:21:40,39.5
07:40:40,39.5
12:52:20,39.5
00:44:00,39.5
15:10:40,39.5
14:34:00,39.5
13:46:00,39.5
23:05:40,39.5
12:23:40,39.5
04:56:00,39.5
15:09:00,39.5
19:02:00,39.5
11:56:00,39.5
18:23:20,40
14:59:20,40
19:19:40,40
11:27:40,40
12:47:20,40
11:40:20,40
19:21:40,40
11:52:20,40
04:12:00,40
17:17:40,40
13:01:40,40
17:50:00,40
14:17:40,40
18:08:00,40
07:26:00,40
09:24:00,40
13:07:00,40
06:08:20,40
16:50:20,40
13:09:20,40
15:28:00,40
19:18:40,40
10:48:20,40
06:52:40,40
10:38:20,40
17:05:20,40
10:11:40,40
14:49:40,40
11:10:40,40
16:31:00,40
12:16:20,40
16:46:00,40
06:31:40,40
17:51:20,40
23:13:40,40
16:01:00,40
17:43:20,40
15:14:00,40
14:12:00,40
15:00:40,40
12:33:00,40
06:29:40,40
09:53:00,40
06:15:20,40
04:52:40,40
18:29:20,40
11:29:40,40
17:58:00,40
15:55:00,40
16:59:20,40
09:48:40,40
00:04:40,40
06:17:00,40
09:50:00,40
09:35:20,40
14:41:20,40
15:35:40,40
16:16:20,40
16:15:40,40
17:39:00,40
10:37:00,40
18:33:20,40
16:11:00,40
23:43:00,40
15:33:20,40
11:16:40,40
05:08:00,40
17:54:00,40
05:54:20,40
10:44:40,40
13:06:40,40
09:56:20,40
11:58:20,40
08:59:00,40
07:06:00,40
13:09:00,40
14:48:20,40
15:21:20,40
23:12:40,40
15:14:40,40
21:54:40,40
10:23:20,40
09:21:40,40
18:19:40,40
15:18:00,40
13:14:00,40
08:03:00,40
17:17:20,40
11:32:40,40
14:50:00,40
18:57:00,40
11:30:20,40
09:08:20,40
23:51:00,40
15:15:20,40
09:54:00,40
06:46:20,40
05:20:20,40
08:41:00,40
11:39:20,40
07:43:40,40
11:37:20,40
18:50:20,40
09:19:20,40
13:28:00,40
17:16:20,40
18:05:00,40
13:28:40,40
08:23:20,40
14:45:00,40
23:45:40,40
07:21:00,40
14:13:00,40
08:55:20,40
17:24:40,40
09:52:20,40
13:32:00,40
03:36:40,40
08:46:20,40
18:38:20,40
11:46:20,40
07:37:40,40
12:55:40,40
16:12:20,40
10:51:00,40
08:15:20,40
10:20:20,40
13:44:20,40
08:25:00,40
16:15:20,40
09:20:40,40
12:15:20,40
14:40:00,40
18:55:20,40
14:49:00,40
12:28:20,40
07:00:40,40
07:38:40,40
17:41:20,40
11:46:40,40
13:36:00,40
08:43:40,40
12:53:00,40
14:11:00,40
15:25:00,40
12:32:40,40
09:09:40,40
07:47:40,40
16:40:20,40
17:14:00,40
12:18:00,40
17:15:20,40
16:09:20,40
17:35:40,40
08:59:20,40
07:19:00,40
15:37:00,40
19:10:40,40
17:09:00,40
15:54:40,40
17:38:00,40
07:18:00,40
06:43:20,40
09:52:00,40
10:50:00,40
09:19:00,40
08:29:00,40
18:14:40,40
17:00:20,40
07:28:00,40
09:24:20,40
17:55:00,40
07:20:00,40
13:41:00,40
22:36:40,40
11:14:40,40
12:44:20,40
16:28:20,40
11:07:20,40
13:40:40,40
12:27:00,40
16:48:40,40
15:46:20,40
18:30:40,40
17:04:00,40
17:12:20,40
07:26:40,40
04:38:40,40
09:21:20,40
10:16:00,40
16:23:20,40
13:20:00,40
13:24:20,40
11:12:40,40
00:20:40,40
18:30:20,40
23:46:00,40
12:01:00,40
11:38:00,40
14:37:20,40
08:18:00,40
03:29:40,40
16:42:20,40
14:27:40,40
06:43:40,40
15:25:20,40
13:51:20,40
18:43:20,40
23:23:40,40
05:34:20,40
01:27:00,40
10:34:20,40
16:24:00,40
18:34:20,40
18:28:00,40
16:46:40,40
09:44:40,40
16:45:40,40
05:17:20,40
10:19:20,40
07:13:00,40
19:23:40,40
08:33:20,40
08:44:00,40
09:27:00,40
15:17:20,40
16:16:00,40
00:09:40,40
13:08:00,40
17:45:00,40
14:10:20,40
18:50:00,40
14:41:00,40
12:51:20,40
04:03:20,40
09:17:00,40
15:04:00,40
15:50:40,40
23:00:40,40
19:21:20,40
13:12:00,40
08:45:40,40
16:02:00,40
06:46:40,40
00:16:20,40
11:56:40,40
11:35:40,40
12:00:20,40
17:25:40,40
10:03:40,40
14:18:40,40
23:36:40,40
23:14:20,40
06:05:20,40
15:57:40,40
19:20:20,40
18:21:40,40
07:08:00,40
10:21:00,40
11:49:40,40
06:55:40,40
11:52:40,40
17:45:20,40
09:17:20,40
17:48:20,40
09:58:20,40
03:38:40,40
10:26:20,40
09:32:00,40
13:56:20,40
18:53:40,40
15:03:20,40
15:21:40,40
10:18:20,40
10:42:40,40
09:13:40,40
11:35:00,40
08:52:20,40
16:32:40,40
07:42:40,40
09:11:00,40
19:16:20,40
10:09:20,40
07:58:40,40
23:34:20,40
18:46:20,40
08:31:00,40
11:30:40,40
07:57:20,40
10:30:20,40
16:14:20,40
07:16:20,40
17:53:20,40
15:56:40,40
19:25:40,40
11:23:00,40
07:12:00,40
11:42:00,40
18:12:00,40
17:24:20,40
07:13:20,40
09:07:20,40
13:53:00,40
06:49:20,40
06:25:40,40
15:43:20,40
09:37:00,40
15:44:40,40
13:22:20,40
16:38:40,40
11:19:20,40
19:03:40,40
18:53:20,40
15:17:40,40
18:32:20,40
21:26:40,40
05:42:40,40
14:33:20,40
17:46:00,40
13:20:20,40
09:15:20,40
10:03:20,40
07:24:20,40
07:29:00,40
15:34:20,40
09:45:20,40
13:22:40,40
11:53:00,40
17:38:40,40
03:40:40,40
08:40:40,40
19:45:00,40
17:01:20,40
18:29:00,40
16:42:40,40
11:47:40,40.5
23:12:00,40.5
08:32:20,40.5
15:27:20,40.5
07:18:40,40.5
09:11:20,40.5
17:00:40,40.5
15:50:20,40.5
17:55:20,40.5
03:59:40,40.5
18:54:20,40.5
06:47:20,40.5
13:54:20,40.5
13:52:20,40.5
05:42:20,40.5
04:46:20,40.5
15:04:40,40.5
17:17:00,40.5
09:21:00,40.5
09:33:40,40.5
18:20:20,40.5
21:19:40,40.5
16:03:20,40.5
19:07:40,40.5
14:51:40,40.5
07:52:40,40.5
08:58:00,40.5
07:39:40,40.5
09:32:20,40.5
11:05:40,40.5
13:26:00,40.5
00:45:20,40.5
13:05:20,41
14:20:40,41
11:38:40,41
09:25:20,41
15:56:00,41
23:11:40,41
23:35:40,41
15:58:00,41
11:41:20,41
17:06:20,41
17:19:40,41
11:18:20,41
08:35:40,41
13:11:00,41
00:13:40,41
10:01:00,41
07:14:00,41
08:36:20,41
11:29:00,41
17:16:40,41
17:50:20,41
17:29:40,41
11:39:00,41
08:22:00,41
10:29:20,41
15:56:20,41
14:47:00,41
10:19:40,41
12:11:20,41
16:44:40,41
08:08:20,41
10:56:00,41
07:09:20,41
18:01:20,41
11:51:20,41
18:10:40,41
14:39:20,41
06:33:40,41
23:54:20,41
10:27:20,41
16:56:20,41
15:10:20,41
14:27:20,41
12:51:40,41
16:04:40,41
23:13:00,41
09:41:00,41
18:17:40,41
13:48:20,41
10:52:00,41
09:45:00,41
14:29:20,41
15:55:20,41
14:51:20,41
17:58:20,41
18:41:00,41
18:25:20,41
16:11:20,41
15:06:40,41
09:41:20,41
18:27:20,41
11:54:20,41
16:49:40,41
17:36:00,41
17:55:40,41
09:00:40,41
12:31:00,41
09:17:40,41
12:48:20,41
14:57:20,41
13:11:20,41
06:28:20,41
03:55:40,41
12:14:20,41
08:24:00,41
05:28:40,41
19:44:00,41
17:39:20,41
16:08:40,41
09:22:20,41
07:32:40,41
08:06:20,41
12:16:40,41
16:35:40,41
18:04:40,41
11:59:20,41
18:40:20,41
14:12:40,41
09:28:00,41
15:16:40,41
15:47:00,41
17:35:00,41
08:20:20,41
16:17:00,41
16:27:40,41
07:48:20,41
13:19:20,41
12:10:20,41
05:55:20,41
16:31:40,41
16:24:20,41
16:27:20,41
15:30:20,41
17:32:40,41
07:49:40,41
12:08:20,41
13:29:00,41
14:55:00,41
05:16:20,41
14:43:00,41
04:46:40,41
14:25:20,41
08:42:00,41
10:51:40,41
16:18:00,41
19:13:20,41
07:43:20,41
15:47:40,41
16:35:20,41
09:29:20,41
15:25:40,41
12:35:40,41
16:43:20,41
09:51:40,41
14:34:20,41
05:35:20,41
11:43:40,41
19:13:40,41
23:57:20,41
09:47:40,41
08:23:40,41
07:57:40,41
08:10:00,41
03:40:00,41
09:16:20,41
13:40:20,41
14:58:20,41
14:54:20,41
06:26:40,41
12:45:20,41
14:29:00,41
12:59:40,41
16:07:20,41
18:59:40,41
08:21:40,41
17:03:00,41
06:36:40,41
07:31:00,41
12:02:20,41
17:27:40,41
07:29:40,41
11:59:40,41
06:11:20,41
10:15:40,41
14:35:20,41
04:16:00,41
11:33:40,41
18:47:00,41
09:48:20,41
07:19:40,41
17:23:40,41
06:52:20,41
15:33:00,41
13:14:20,41
12:21:00,41
14:48:00,41
11:15:20,41
11:13:40,41
16:20:00,41
08:44:40,41
18:24:20,41
18:22:00,41
18:55:00,41
08:53:40,41
17:22:00,41
09:02:20,41
06:28:40,41
05:57:20,41
08:26:00,41
12:16:00,41
13:04:00,41
05:02:40,41
13:10:00,41
08:29:40,41
05:56:20,41
14:21:40,41
06:44:40,41
09:33:20,41
12:27:40,41
11:47:00,41
17:15:00,41
17:42:20,41
15:03:00,41
07:46:20,41
17:02:00,41
07:30:40,41
17:27:20,41
18:57:40,41
13:05:00,41
14:22:20,41
17:30:40,41
10:10:40,41
18:48:20,41
18:52:40,41
13:32:40,41
08:04:20,41
15:27:40,41
11:51:00,41
11:11:40,41
10:28:20,41
16:33:40,41
16:19:40,41
16:34:40,41
07:44:40,41
07:50:20,41
06:53:40,41
14:04:00,41
08:58:20,41
09:16:00,41
17:53:40,41
14:17:00,41
16:38:20,41
19:09:40,41
13:55:20,41
15:01:40,41
17:44:00,41
08:52:40,41
19:22:40,41
15:02:00,41
16:30:20,41
15:31:00,41
11:30:00,41
16:05:40,41
08:18:40,41
15:21:00,41
16:28:40,41
09:14:20,41
16:02:20,41
12:55:20,41
15:39:20,41
06:24:40,41
09:15:00,41
17:07:40,41
06:32:40,41
13:24:00,41
19:14:20,41
08:16:20,41
10:06:40,41
08:07:20,41
10:11:00,41
09:36:20,41
17:18:40,41
08:34:40,41
09:43:40,41
07:23:00,41
08:17:20,41
15:24:00,41
13:43:20,41
06:49:40,41
14:26:20,41.5
07:41:20,41.5
03:28:40,41.5
08:32:40,41.5
23:49:20,41.5
17:52:40,41.5
14:20:20,41.5
00:02:40,41.5
12:02:40,41.5
06:41:20,41.5
15:00:20,41.5
10:11:20,41.5
07:42:00,41.5
15:49:00,41.5
18:02:00,41.5
07:21:40,41.5
12:41:40,41.5
23:19:40,41.5
09:23:20,41.5
13:14:40,41.5
07:23:20,42
14:30:20,42
07:54:20,42
10:07:40,42
05:59:20,42
12:14:00,42
06:00:20,42
10:22:20,42
12:56:20,42
19:16:40,42
08:54:20,42
11:23:20,42
17:28:40,42
16:48:00,42
10:14:20,42
11:36:20,42
07:41:40,42
03:45:40,42
08:28:40,42
16:37:40,42
12:49:20,42
07:24:40,42
08:20:00,42
16:11:40,42
07:03:20,42
03:21:40,42
10:25:20,42
09:27:20,42
09:25:40,42
09:51:00,42
15:51:20,42
16:31:20,42
07:35:40,42
06:34:40,42
21:50:40,42
23:55:20,42
15:36:00,42
10:35:20,42
07:55:20,42
18:55:40,42
10:44:20,42
11:28:20,42
08:02:20,42
12:46:20,42
06:50:20,42
12:29:40,42
12:41:00,42
16:26:20,42
07:30:00,42
11:16:20,42
17:52:00,42
06:25:20,42
13:54:00,42
18:18:20,42
15:20:20,42
23:33:40,42
17:04:20,42
13:50:20,42
15:22:00,42
16:57:20,42
23:40:20,42
17:22:40,42
23:57:00,42
08:19:40,42
